state,parameter,scenario,value
-0.060576199100692535,stubbornness,random,0.01662207357859532
0.14032469371525164,stubbornness,random,0.01662207357859532
-0.1782301306593475,stubbornness,random,0.01662207357859532
-0.10065543023677877,stubbornness,random,0.01662207357859532
-0.2997743462998213,stubbornness,random,0.01662207357859532
-0.4648204463897909,stubbornness,random,0.01662207357859532
0.05185914952226751,stubbornness,random,0.01662207357859532
0.1761743531419851,stubbornness,random,0.01662207357859532
0.3889769534910023,stubbornness,random,0.01662207357859532
-0.07654998313037954,stubbornness,random,0.01662207357859532
0.19592187950083545,stubbornness,random,0.01662207357859532
-0.6137050931995646,stubbornness,random,0.01662207357859532
-0.049585967896515794,stubbornness,random,0.01662207357859532
-0.4219893350076719,stubbornness,random,0.01662207357859532
-0.09272349121032601,stubbornness,random,0.01662207357859532
-0.08207027028617875,stubbornness,random,0.01662207357859532
0.2692089603577828,stubbornness,random,0.01662207357859532
-0.17762691928660176,stubbornness,random,0.01662207357859532
0.3082142327362689,stubbornness,random,0.01662207357859532
-0.11968935566683409,stubbornness,random,0.01662207357859532
0.39409900364246864,stubbornness,random,0.01662207357859532
-0.6445683812065471,stubbornness,random,0.01662207357859532
-0.1967915342392229,stubbornness,random,0.01662207357859532
0.3124568898975065,stubbornness,random,0.01662207357859532
0.09718050360272687,stubbornness,random,0.01662207357859532
-0.22187906629989537,stubbornness,random,0.01662207357859532
0.28629614161426775,stubbornness,random,0.01662207357859532
0.048046477792027344,stubbornness,random,0.01662207357859532
0.1791151062786064,stubbornness,random,0.01662207357859532
-0.291052220154945,stubbornness,random,0.01662207357859532
-0.6598438660656681,stubbornness,random,0.01662207357859532
0.35859721074464224,stubbornness,random,0.01662207357859532
0.4919869609402371,stubbornness,random,0.01662207357859532
0.0948943952614898,stubbornness,random,0.01662207357859532
-0.7666695365695819,stubbornness,random,0.01662207357859532
0.546761658835173,stubbornness,random,0.01662207357859532
0.05751924501449755,stubbornness,random,0.01662207357859532
0.10343922397523744,stubbornness,random,0.01662207357859532
-0.46574009297843694,stubbornness,random,0.01662207357859532
-0.6388572051589743,stubbornness,random,0.01662207357859532
-0.0008749360112868408,stubbornness,random,0.01662207357859532
-0.2403532317034391,stubbornness,random,0.01662207357859532
0.03103108059674715,stubbornness,random,0.01662207357859532
-0.11286680989866088,stubbornness,random,0.01662207357859532
0.5284917720649076,stubbornness,random,0.01662207357859532
0.3047995366992746,stubbornness,random,0.01662207357859532
-0.3497680630949459,stubbornness,random,0.01662207357859532
0.02889807168644503,stubbornness,random,0.01662207357859532
0.09609613030557108,stubbornness,random,0.01662207357859532
0.020691807334180183,stubbornness,random,0.01662207357859532
-0.2215188227092176,stubbornness,random,0.01662207357859532
-0.16027269290796586,stubbornness,random,0.01662207357859532
0.09717118836998362,stubbornness,random,0.01662207357859532
-0.8085577250065183,stubbornness,random,0.01662207357859532
0.7525847862210546,stubbornness,random,0.01662207357859532
0.6585380904351552,stubbornness,random,0.01662207357859532
-0.30130253562420006,stubbornness,random,0.01662207357859532
0.10491775338884067,stubbornness,random,0.01662207357859532
-0.42983160265878223,stubbornness,random,0.01662207357859532
-0.0063426236721193996,stubbornness,random,0.01662207357859532
0.1317293530726068,stubbornness,random,0.01662207357859532
0.26926729935724064,stubbornness,random,0.01662207357859532
-0.6360516689116138,stubbornness,random,0.01662207357859532
-0.3194807986317322,stubbornness,random,0.01662207357859532
-0.233876843862726,stubbornness,random,0.01662207357859532
-0.2334334340900749,stubbornness,random,0.01662207357859532
0.15832614689220778,stubbornness,random,0.01662207357859532
-0.19512278780197603,stubbornness,random,0.01662207357859532
0.5330167186415509,stubbornness,random,0.01662207357859532
0.19408956585448453,stubbornness,random,0.01662207357859532
-0.36528910202014003,stubbornness,random,0.01662207357859532
-0.18642010599686243,stubbornness,random,0.01662207357859532
-0.126860017548448,stubbornness,random,0.01662207357859532
0.05610630602255585,stubbornness,random,0.01662207357859532
-0.019213947213863138,stubbornness,random,0.01662207357859532
-0.41923752018425825,stubbornness,random,0.01662207357859532
0.27717537292988004,stubbornness,random,0.01662207357859532
0.3090322176922986,stubbornness,random,0.01662207357859532
-0.10497592823448368,stubbornness,random,0.019933110367892977
