scenario,rewiring,topology,model_run,friendly_name,network_class,convergence_rate,final_cooperativity,final_polarization,time_to_majority,rel_vs_static_rate,rel_vs_static_coop,rel_vs_static_polar,rel_vs_static_time,rel_vs_random_rate,rel_vs_random_coop,rel_vs_random_polar,rel_vs_random_time,better_than_static_rate,better_than_static_coop,better_than_static_polar,better_than_static_time,better_than_random_rate,better_than_random_coop,better_than_random_polar,better_than_random_time
random,none,cl,59,random,undirected,-0.2266073422222548,0.5256341739693969,0.8267465845404306,20440.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,60,random,undirected,0.38570665148135247,0.6292703594460968,0.7533245392402869,17614.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,61,random,undirected,-0.08993919780923111,0.5125097833222665,0.8350299609144313,17623.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,62,random,undirected,-0.20325972016850946,0.5897156034392034,0.7825336169184088,17670.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,63,random,undirected,0.2188616671921552,0.5452404437418514,0.8159775254856567,21232.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,64,random,undirected,-0.054182190720178644,0.6027570202142873,0.7777169854880832,17083.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,65,random,undirected,0.3535202926568075,0.5538120817724602,0.8068382137703504,18161.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,66,random,undirected,0.17405874911450311,0.5426314204398969,0.817296294769942,23031.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,67,random,undirected,-0.008218197594021785,0.571250335963461,0.8006139858390392,25557.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,68,random,undirected,0.11520765186615851,0.5346498412718607,0.8195718614533615,22537.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,68,random,undirected,,0.5540456602760675,0.809856969138536,40000.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,69,random,undirected,-0.07184626049441929,0.5703148300750474,0.7994146711742651,20167.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,70,random,undirected,0.1861578806330902,0.5080286253482582,0.838672199787739,32468.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,71,random,undirected,-0.07919974086644421,0.5885361936867004,0.7875363853206785,17947.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,72,random,undirected,0.13929701464561228,0.5684744105601174,0.7975744150788596,16242.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,73,random,undirected,0.003360970246022436,0.5244308590985237,0.8269516149021876,17703.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,74,random,undirected,0.25833089834929385,0.4973752468321351,0.8436131812051266,27695.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,75,random,undirected,0.1114610602886177,0.6165215000973848,0.7668546341096674,23487.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,76,random,undirected,-0.06128847852514964,0.6240010393129668,0.7566069662346643,18174.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,77,random,undirected,0.1963028848779248,0.6143385245540357,0.7638997895507269,15832.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,78,random,undirected,-0.09271376654089634,0.5399019924960041,0.8176342034408304,17825.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,79,random,undirected,-0.0044629696830927644,0.5714226710755034,0.7972388274233057,25679.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,80,random,undirected,0.031096305575215075,0.5889351539249251,0.787142915113193,19388.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,81,random,undirected,-0.024787305739296658,0.5438726896361286,0.8154102510196489,15889.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,82,random,undirected,0.15573646083160994,0.629999559512474,0.7556446608487847,15052.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,83,random,undirected,0.19005326183995566,0.5311911143425405,0.8243080962184693,23271.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,84,random,undirected,0.4953248118096049,0.6005229382749472,0.7793604203522916,16399.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,85,random,undirected,0.05576680609503186,0.5748338508171589,0.7968660124417878,17456.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,86,random,undirected,0.17489079148307599,0.6235156526965487,0.7593722937116973,20701.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,87,random,undirected,0.20165653827809604,0.5487070770981213,0.8142461515538812,18843.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,88,random,undirected,0.08786730606343122,0.5607247936968827,0.8023854726929672,21349.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
random,none,cl,89,random,undirected,0.2530029220127976,0.6036253928873664,0.774326512965864,16948.0,0.7508336756719731,0.987699894132237,1.0115983980925947,1.0300186646757679,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False
none,none,cl,0,static,undirected,0.5723452388099706,0.5791674604252967,0.7922421127203618,17909.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,1,static,undirected,0.2801402651861604,0.5801219830795848,0.7913073138120262,13792.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,2,static,undirected,-0.013787357996242545,0.5634112884589078,0.805685889057746,22354.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,3,static,undirected,-0.028087772983053,0.6296150934678658,0.7554700336661965,25122.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,4,static,undirected,0.2679520759645981,0.5258885057292485,0.830259962548992,11925.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,4,static,undirected,-0.0859754752458522,0.6013837902625795,0.7767903743610486,20000.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,5,static,undirected,0.13874624671577232,0.5531145734254185,0.81379578227221,20220.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,6,static,undirected,-0.08890874995719669,0.6712573728487168,0.7249787406726121,15681.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,7,static,undirected,-0.05059054247281714,0.6374935891485933,0.748061166626441,16781.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,8,static,undirected,-0.11638669925976537,0.6321963675375815,0.7507093535256542,21259.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,9,static,undirected,-0.0022871454441810873,0.5950991020725136,0.7850337837441588,26898.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,10,static,undirected,0.2128211317582442,0.6142205868964362,0.7681366539978278,15104.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,11,static,undirected,-0.007230703040540348,0.5846722138811681,0.7882480874455101,22632.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,12,static,undirected,0.06408644781839734,0.6261935364395913,0.7600258819190782,15107.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,13,static,undirected,-0.0023242796496346714,0.6019082788529926,0.7760804065924731,20069.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,14,static,undirected,0.05018569394373791,0.6007910017665503,0.7785057006436793,26750.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,15,static,undirected,-0.03391169600260542,0.5278446114433495,0.8310728259744794,21500.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,15,static,undirected,0.8878631301214294,0.5445688539471252,0.8169228825738752,25000.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,16,static,undirected,-0.009282635266416683,0.5688124925675224,0.8012551768691989,27064.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,17,static,undirected,0.011793272628381505,0.5952001293176631,0.7828311747191258,17723.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,18,static,undirected,0.12458835480884514,0.5709605725433129,0.7985703961777509,13567.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,19,static,undirected,0.2599749908122448,0.5709287302020615,0.8003176541216132,18925.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,20,static,undirected,0.542113073406568,0.6493995853347518,0.7387415055627549,19156.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,21,static,undirected,0.206355279313957,0.6157339820533182,0.7699893872376973,17814.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,22,static,undirected,-0.010017343369889402,0.60797873158825,0.7723877876885279,22256.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,23,static,undirected,0.2543564094206228,0.5679688619397257,0.8015663307498218,21270.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,24,static,undirected,0.29810272668632537,0.4903032320314645,0.8489941702231303,20629.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,25,static,undirected,0.21216324025286562,0.5433207176963841,0.8183870525905723,19911.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,26,static,undirected,-0.1728213512008596,0.5990812705069704,0.7816358052253474,22599.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,26,static,undirected,0.446621748147778,0.5875592369395486,0.7889645323097114,30000.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,27,static,undirected,0.29272318696715594,0.5737060941175736,0.7963400279475826,18198.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,28,static,undirected,0.13567512949174673,0.6193789007104588,0.7623262881784327,18262.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,29,static,undirected,-0.015516582633945973,0.628246651609915,0.7566182144110999,15636.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,30,static,undirected,0.02592580984203843,0.5658205731131111,0.8028028442846459,22007.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,31,static,undirected,-0.003320316553826356,0.5642725299614706,0.8051436589500076,30232.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,32,static,undirected,0.10169982738110268,0.5932953888261286,0.7852116899874971,20174.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,33,static,undirected,0.43225832832654126,0.6026701695907917,0.7768143741605718,24644.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,34,static,undirected,0.16868785759355412,0.5336185283524952,0.8231765678315853,20166.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,35,static,undirected,0.06509926752861692,0.6304597978387417,0.7557474359239624,19581.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,36,static,undirected,0.3395783231320414,0.5491736468261332,0.8171285646076212,21464.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,37,static,undirected,-0.03652198772668631,0.5334823328299343,0.8168687244180278,19881.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,37,static,undirected,-0.12191534322872757,0.5668336234270395,0.7978304655539485,35000.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,38,static,undirected,0.4019339543493963,0.608805399544267,0.774070262695726,18368.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,39,static,undirected,-0.022124297046147375,0.6018826920019169,0.7782102181318021,12386.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,40,static,undirected,-0.07764524328167653,0.580079760350989,0.7938808679319298,15779.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,41,static,undirected,-0.0743710133732224,0.6244698719917802,0.762329767473633,14730.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,42,static,undirected,0.13628150476399065,0.5871071451584302,0.787497792721697,16968.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,43,static,undirected,0.05427870102182866,0.5888434995949219,0.7870467612396049,18380.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,44,static,undirected,0.246435424186729,0.6017829700390114,0.7794009908911503,15731.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,45,static,undirected,0.3771128653923535,0.6344844260981,0.7536457194363693,16118.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,46,static,undirected,-0.05738506469638129,0.5628266286928206,0.7994356847292029,22699.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,47,static,undirected,-0.09333739280740709,0.6277269215220737,0.7586191083746014,25376.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,48,static,undirected,0.021588029436727673,0.60285035964982,0.7786484931890217,21412.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,48,static,undirected,,0.5902578246896817,0.7874852611531682,40000.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,49,static,undirected,-0.24794404161493616,0.6602307353005277,0.7355839483597922,15261.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,50,static,undirected,-0.0021443700684165125,0.5697288650579607,0.8019879586118712,19721.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,51,static,undirected,-0.007072713042292299,0.5553204782435212,0.8080689354256938,18035.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,52,static,undirected,0.04487213676558706,0.6243023242301222,0.7638418701466154,15604.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,53,static,undirected,0.14435867931083288,0.6368724185914699,0.7505603473974823,13289.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,54,static,undirected,0.24762475108130635,0.6340941715563463,0.7490638172925841,15204.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,55,static,undirected,0.1564899930257287,0.5858636678572099,0.7905486019350016,20617.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,56,static,undirected,0.4167327726296239,0.5884683391748873,0.7905692589683364,12305.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,57,static,undirected,0.2124623099780744,0.5938305045217427,0.7834270772413332,15982.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,58,static,undirected,-0.33248037018858473,0.5815145755370198,0.7965383467605643,16187.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,59,static,undirected,-0.09188928065616667,0.626939246904937,0.7598262970643548,20302.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,60,static,undirected,0.060708742895313465,0.5944159265698387,0.7886232436682331,26220.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,61,static,undirected,0.06551440238236665,0.5099436975387845,0.832053804355407,26756.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,62,static,undirected,0.21658780866579047,0.5923252583520227,0.7845016442730137,18605.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,63,static,undirected,-0.0757578680076508,0.6023322703734526,0.7749068171809329,17458.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,64,static,undirected,0.2781973058964252,0.5456204862700762,0.8139803796060593,19249.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,65,static,undirected,0.24581658016816046,0.616239758052125,0.7705154284280916,21219.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,66,static,undirected,-0.16820181721316843,0.6354774444554613,0.7542166918338349,20398.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,67,static,undirected,0.20816135850297446,0.6071590335262251,0.7728042331724037,15620.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,68,static,undirected,0.18193280927760366,0.5264503571420003,0.8325038746770548,25995.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,69,static,undirected,-0.08717735780698121,0.5364552099539295,0.8220203860751619,16790.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,70,static,undirected,-0.07783908162455715,0.6720085077707114,0.7213714094283618,17294.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,71,static,undirected,,-0.3144821123975611,0.8298274090773062,,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,71,static,undirected,-0.12106548269527306,0.5541731016520008,0.8098982458052033,20065.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,72,static,undirected,0.3388709774809014,0.5780055383512236,0.7968583957938474,21055.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,73,static,undirected,0.07635443305397246,0.576304286722669,0.7960921257960291,20974.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,74,static,undirected,0.17243700270592519,0.612595091916473,0.7685349144385244,17545.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,75,static,undirected,0.3960616432285455,0.5732798375571326,0.8003270877739602,15651.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,76,static,undirected,0.36151110100704287,0.518420669559703,0.8346943789063542,17058.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,77,static,undirected,0.13675301803896156,0.6465043922950366,0.7417360842915145,19083.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,78,static,undirected,-0.1719427843044832,0.5985440857119901,0.7798409570224992,14813.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,79,static,undirected,0.2466573278381271,0.5801218443972779,0.7941140483386085,18339.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,80,static,undirected,-0.11675452364193838,0.5990561622126115,0.7804002716884323,21999.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,81,static,undirected,0.03929197381305431,0.6228224949453841,0.7606321459839818,14039.0,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
none,none,cl,82,static,undirected,0.13180847076807845,0.105938950544549,0.9627215428860264,,1.0,1.0,1.0,1.0,1.331852888863876,1.0124532825616728,0.9885345823851998,0.9708561934795451,False,False,False,False,True,True,True,True
